-56.1306,-20.3104,-10.814,234.791,-2.47302,13.1378,-15.6667,25.5915,0.997666,4.875,-60.8684,-4.88649,-61.7864,0.125,-5.41469,13.0808,-4.98511,6.17683,-19.4884,-0.319035
-22.8058,3.85437,35.601,167.092,-56.7614,14.5804,-20.1961,-15.9929,-6.80234,-9.99999,-35.4959,13.2175,4.38715,-6.5,-1.04723,2.48216,4.10033,3.37013,4.25423,3.78741
-23.8796,-11.2102,-9.2368,196.658,-7.00636,7.11712,-14.728,8.28949,-1.52621,5.12499,-44.3694,-3.80438,-51.693,2.125,-1.77306,13.4889,-3.67855,5.57991,-5.28821,2.86317
-39.8733,-6.77535,10.4245,211.325,-18.0069,10.4049,-16.7077,5.87522,-1.56183,-4.37501,-54.3997,-5.01149,-19.1809,4.125,-3.12832,-4.18868,2.44028,7.31355,-4.33996,1.82349
-11.3215,-25.915,-0.366275,222.389,-3.63268,7.21348,-25.1463,-43.1825,5.80033,1.74999,-52.5668,3.41421,-62.2132,1.25,-3.24851,18.4809,13.8116,6.68891,29.0407,-3.75242
-13.5857,-26.5811,-0.377877,183.182,-0.258991,3.21707,1.41301,-4.60331,4.9886,3.125,-4.12045,-22.1521,-43.7869,0.375,-2.0403,0.307234,2.29883,2.0711,-6.54929,-0.830813
-16.1141,-37.5327,17.9228,144.772,17.8039,-4.85728,5.32308,-32.1173,-3.29006,4.99999,11.1605,-13.8728,-41.3648,-8.75,3.41643,-6.4416,13.6164,2.96869,6.30355,-3.05504
-18.9207,-42.8251,-62.3711,228.718,40.5519,3.29992,2.01843,-12.4157,21.9593,27.625,-45.0951,2.73116,-57.6914,-15.875,0.317263,-2.27167,4.49724,1.05308,6.40221,-14.6867
-14.9361,-44.9755,-11.36,215.018,-4.15066,0.890948,-3.0284,-27.759,11.6343,7.25,-50.6629,1.56066,-57.1397,1.25,-0.654539,2.4104,11.2116,3.14272,19.5204,-7.1345
3.20962,-29.0513,5.46883,243.231,-18.4388,-5.17884,-8.20746,-42.2671,4.29206,-1.875,-59.2004,3.17938,-71.5444,8.875,1.80764,7.31798,11.5432,1.27552,31.2648,-2.52029
-39.886,-5.45451,43.0133,196.972,-37.6189,23.1622,-31.9334,-16.0127,-3.44976,-15.125,-42.5863,-4.33471,-31.7695,11.375,-9.37098,8.779,16.0393,13.1047,5.33181,0.86269
-25.7864,-4.97261,-22.2744,201.13,9.98095,2.61515,-28.7089,-0.897366,-2.04544,13.75,-47.3842,-8.36764,-43.4593,0.5,1.68954,17.9818,-0.0796177,8.64658,2.24457,-0.827643
-21.8157,-12.5502,-17.5237,172.77,-4.7479,6.84962,-32.6458,-6.42278,2.98132,2.75001,3.28393,1.03033,-43.9626,3.25,-5.10442,23.6295,1.99306,0.254218,0.823145,0.353465
-37.8854,-14.7397,38.7718,215.247,-51.0788,23.8775,-30.9284,-15.892,-0.800584,-14.75,-52.2988,4.56954,-42.5564,24,-21.1255,13.1242,12.5336,12.9542,6.8974,2.4202
-53.37,-38.9382,-6.42553,247.375,-16.9013,14.6905,7.56015,25.6992,9.0205,6.375,-65.5026,2.17049,-71.6499,13.875,-9.29741,-10.7275,-3.77314,0.813955,-22.354,-2.08826
-1.47363,-23.4177,-2.06712,232.774,-5.33353,-0.134742,-20.2012,-40.1856,7.57195,2.62499,-53.5736,1.49372,-61.791,2.125,2.90158,12.493,12.1398,3.35589,28.6935,-4.3469
-24.4907,-31.3617,-6.28544,198.311,-3.71193,1.5452,2.2877,-3.40776,9.81488,2.24998,-44.5707,-5.09987,-50.7866,4,-2.89321,0.362222,3.54133,-3.99633,4.76183,-2.70858
-33.0261,-50.4235,21.4366,212.71,-42.3484,1.11834,20.9227,10.0634,9.47506,-3.49999,-41.3787,-6.98376,-42.7793,17.75,3.90431,-13.5638,-6.40205,-1.49783,0.528625,-2.28271
-13.4597,-52.7777,8.02591,215.21,-5.60413,-5.48111,22.1253,-12.9628,10.5467,-2.37501,-56.9153,-11.797,-39.6029,1.125,2.24791,-7.34253,5.09609,-0.646951,9.47905,-1.69119
-0.0935808,-51.0703,29.073,223.077,-55.8779,-10.2317,20.2536,-32.03,7.68996,-14.125,-52.8698,5.41681,-40.3615,20.625,4.95373,-3.48517,8.52559,-7.55197,22.763,1.77745
-30.6939,-29.9963,-5.12577,235.104,-5.85151,4.59581,6.12254,1.65213,7.78182,2.12501,-59.7208,-4.70971,-64.2129,5.375,-1.6795,-5.0876,1.39739,-3.29403,0.300823,-1.24086
-4.77897,14.1909,7.61522,179.442,-37.9571,15.0204,-33.9306,-21.3094,-5.90593,1.25002,-38.3895,3.46599,-22.7895,8,-8.72293,9.42342,8.75155,5.35121,11.9647,3.08495
-34.245,-2.89203,-14.0011,187.565,-11.8499,12.7768,-19.3999,23.0578,-2.35418,9.875,-41.8894,-2.8776,-48.4858,6.875,-7.66192,13.6661,-6.57587,3.28654,-14.8645,1.72995
-13.3134,-43.0854,0.123691,248.612,-4.71308,2.01173,11.1606,-25.0664,13.1725,0.874993,-66.3738,-3.42938,-74.8436,4.625,-3.08409,-12.3913,10.3343,-3.01599,20.1685,-5.16824
-31.1531,-44.8972,-25.5612,187.191,-24.8151,1.60853,7.31608,-1.52397,4.46456,6.25,-13.4133,8.24264,-44.2193,14.25,1.06853,-7.58891,0.876222,1.39037,-1.33117,-0.974615
-57.4356,-24.0938,-9.78281,243.813,-0.254184,12.348,-14.9722,31.2908,1.07573,7.25,-60.8338,-3.09099,-68.4109,-2.25,-5.91668,15.1038,-5.38558,6.56241,-21.9369,-2.00421
-22.1179,-8.77014,-14.666,198.833,-5.53648,2.7517,-14.8902,9.51343,1.1988,2.50001,-44.9522,-4.84987,-48.7641,2.75,-2.54875,14.3909,-4.03574,3.10537,-6.56665,-0.562706
-34.208,-21.0632,-75.0541,201.245,65.192,-4.55248,-29.9361,4.31301,7.5895,31.875,-36.8899,1.97227,-44.5976,-27.375,7.89803,14.9025,-2.87966,8.76082,-3.55995,-6.02535
-59.4436,-25.172,-9.16915,221.989,-2.06231,17.8835,-24.6689,19.7887,4.00344,5.74999,-57.7979,-1.85355,-59.7581,-2.25,-9.28999,17.0369,-1.97251,7.41384,-16.2394,-1.73816
-25.8382,-3.58984,-9.68714,194.221,-5.59252,4.23502,-17.305,10.479,-4.25538,6.24998,-45.744,-3.64277,-45.5645,0.5,-2.49613,13.4202,-2.87793,5.58746,-8.16891,1.67299
-35.8701,-19.6833,-11.9224,218.459,-18.5577,5.88741,-11.9375,10.2118,0.534393,8.62501,-59.7699,3.55438,-43.5072,11.125,-4.46728,3.13751,0.967644,2.60017,-3.10058,0.3357
-18.0534,-33.8316,-15.4778,223.479,-2.00909,2.49447,3.07847,-14.9058,9.47975,7,-53.4131,2.96599,-62.124,4.25,2.34548,-7.94783,4.82945,0.628205,12.5761,-7.11169
-20.3453,-44.6367,-12.8134,217.864,-11.8663,3.36404,-2.89731,-20.7179,13.2372,4.875,-51.6831,2.09727,-54.8218,8.875,-0.376468,1.02672,5.39698,3.02992,12.6458,-4.51295
-7.47151,-28.8967,-1.26213,219.788,-2.00428,-1.93137,-23.3465,-40.1751,8.31861,0.374992,-50.3803,0.463388,-59.4933,3.375,-1.42573,15.9007,15.3607,7.49127,27.1863,-4.10777
-56.1228,-17.2199,-6.50479,213.311,-5.49204,18.8451,-32.0151,22.5635,-1.14875,4.37501,-51.2604,0.640165,-58.8353,-0.625,-9.16076,21.2152,-3.59489,11.8249,-15.4182,-0.876996
-12.2907,-14.5752,1.14324,244.349,-11.6354,-5.09485,-24.359,-22.4229,-0.951996,0.624998,-61.3965,0.0883885,-66.2101,6.875,2.2676,21.1981,9.92938,6.39883,18.6124,-0.107716
-23.9537,-7.64394,-6.95031,196.98,-9.34889,2.73266,-13.2818,5.611,-3.51288,4.875,-47.9191,-4.83471,-49.5183,3.875,1.52966,11.0799,-0.642879,1.64351,-2.50811,-0.781593
-9.70317,-34.2688,11.6914,228.42,-21.768,-4.50173,2.2134,-21.4776,5.30073,-5.625,-50.6388,-10.5381,-55.2786,10.625,1.45054,-1.79903,5.74819,4.54569,11.9808,-0.36874
-46.0507,-12.4682,-3.76797,228.722,-1.40223,11.774,-16.8125,20.2289,-1.07927,1.75001,-53.1502,-4.12132,-62.8647,-0.25,-4.77543,12.8058,-3.31126,3.94713,-14.1193,2.72148
1.92306,-11.1109,-3.89167,237.403,-6.85465,-1.78878,-23.5936,-45.6813,0.584691,4.875,-52.8038,3.23115,-66.7606,2.375,-2.00918,14.0009,13.923,5.74156,28.5526,-0.0710101
-32.4126,-12.6155,-24.992,189.926,-0.760559,10.4603,-19.2134,1.47272,1.28334,1.625,-4.47983,2.95083,-48.1579,1.125,-3.7291,10.7466,-0.343101,1.05885,1.08258,-0.403036
-30.5159,-33.2418,1.50951,234.526,-5.35674,3.1709,3.81399,3.20249,11.5872,0.375003,-59.9918,-4.81326,-67.6226,3.625,2.62575,-4.11044,-0.467146,0.0708438,-0.696366,-3.39067
-29.1119,-29.1081,-6.56764,225.235,-5.37316,3.95324,2.35994,1.28975,2.36029,-0.375003,-59.8049,0.566942,-61.7188,1.625,-1.02002,-3.36452,3.90685,0.230881,-2.9835,-0.808746
-38.3667,-34.865,-7.71088,220.181,-8.60474,2.62132,-15.6568,0.965116,5.24614,5.25,-53.7324,-1.65533,-65.3011,7.5,0.257,12.3959,1.53592,4.5694,0.178905,-3.09616
-49.9344,-63.2167,-10.9657,222.269,-11.1406,6.30282,24.3677,12.6356,14.0003,6.625,-59.2774,0.0883883,-58.4789,4.875,-3.13736,-17.9664,0.761208,-6.33493,-9.14574,-6.45122
-56.4439,-10.1364,3.04025,231.019,-29.0102,21.2563,-25.5099,16.7263,-3.45312,-1.12501,-58.8114,0.118719,-55.0193,13.625,-10.9149,13.5386,1.11379,9.99553,-12.9704,5.6152
5.17794,-40.3326,-15.788,159.01,-32.526,4.68662,1.02911,-19.9563,9.43017,1.25,-0.194442,9.16942,-36.7111,14.75,-2.48879,-2.11353,4.85921,-3.39856,-8.06072,1.6281
2.96887,-12.6576,-1.41864,240.558,-6.15013,0.0610806,-23.2375,-44.3849,-0.606925,3.49999,-51.9007,-0.426776,-67.2142,3.5,-2.10037,13.9213,12.9012,4.49863,31.1154,-0.514966
-24.9963,-18.5174,-4.58457,222.267,-3.5254,6.26016,-30.9712,-19.5145,1.33465,1.87502,-55.3669,4.58471,-62.5399,4.375,-2.08146,23.075,8.13548,6.39023,14.3644,-1.03237
-34.6437,-26.1904,1.3578,229.099,-2.25846,4.33695,-2.1052,7.09552,5.34711,-1.625,-57.2426,-5.43826,-62.1479,1.375,-1.32407,-0.437836,1.58733,0.941252,-1.97782,-2.71733
-46.2042,-14.0851,33.5571,177.286,-39.1796,13.8614,-18.1223,15.2988,6.69178,-7.12502,-32.3346,-11.4435,-20.1517,5.875,-3.60845,1.31314,2.68263,9.99901,-6.88525,-5.38602
-50.2399,-16.9629,5.04652,214.157,-25.8695,17.7546,-28.8545,11.4061,3.22992,0.375014,-54.5731,1.08839,-41.8708,11.625,-11.6784,13.024,0.566587,7.18434,-9.41442,-1.00515
-10.0894,-47.3805,20.2749,238.211,-31.2618,0.171797,9.69235,-26.2274,6.84444,-11.5,-62.9983,-4.4231,-67.4509,18.75,-0.709846,-9.04241,8.82729,-0.792144,18.1689,-2.97739
-6.45866,-43.1406,-48.834,211.262,38.219,-8.38812,-13.5898,-36.8929,30.342,13.375,-39.0686,6.04181,-50.3323,-19.625,2.99203,8.52239,15.7766,6.45988,19.1365,-20.4506
-25.6624,-31.1588,-0.979926,233.633,-4.92282,4.41917,0.886435,-1.97497,9.00155,3,-57.8165,-4.82843,-62.3825,3,-1.46037,-4.42031,1.95824,-1.68665,2.60025,-2.57772
-16.5166,-40.2023,-68.0381,196.062,55.0614,-2.72618,-14.4149,-19.6482,29.3806,24.25,-34.7671,5.82843,-40.9138,-13.25,0.583806,3.73998,9.78468,6.75563,3.06746,-18.9411
-43.3069,-20.9823,39.3922,183.397,-54.5898,6.21778,-11.9879,16.8475,9.66558,-12.5,-42.5495,1.03033,-13.8699,10,-0.471191,-0.0554761,0.309252,11.792,-8.41171,-8.40282
-10.1854,-13.4787,-55.4604,207.647,38.851,-8.82633,-44.7596,-19.4485,21.9551,22.5,-42.8456,11.2819,-43.9722,-16.25,9.66811,23.1592,-0.0128641,15.428,10.0871,-16.8609
-37.2062,-38.2536,-4.21831,205.309,-5.68338,4.82764,8.79066,12.9391,6.62049,4.87498,-53.1758,-2.95083,-52.1639,3.875,-1.13586,-8.58303,-1.53429,-0.440495,-10.6327,1.69
-42.7227,-52.8943,-16.0634,246.829,-14.9975,2.66917,25.3005,15.9151,9.22968,6.62499,-60.4354,5.94714,-74.9712,11.875,1.95335,-27.0214,0.836948,-6.18428,-11.1204,-4.42239
-50.4027,-22.0273,-8.40858,215.671,-2.13958,14.7355,-24.7879,20.4545,1.61909,7.12502,-53.5992,-0.0883882,-62.9102,1.875,-8.33956,17.7976,-2.84947,9.47793,-13.4024,-0.178689
-23.6435,-5.40913,-12.1089,192.256,-8.63476,4.17687,-16.9327,10.4843,-5.33086,4,-44.276,-5.80698,-46.602,3.25,-0.445378,11.6281,0.156074,5.67975,-5.95048,3.35976
-28.9039,-9.99707,18.3663,221.405,-30.9768,12.8952,-19.8245,-8.21929,3.67264,-4.87502,-54.3228,-4.03293,-49.8452,13.375,-4.94345,9.13135,6.45217,6.72938,4.68677,-0.610589
-15.7749,-20.7671,-5.11417,209.856,-2.29328,4.24317,-10.2731,-20.0464,7.19628,4,-52.7045,-3.21599,-52.301,-0.75,-4.77151,7.24522,6.2201,-0.576128,15.5885,-2.72092
-34.3781,-2.12982,-12.8463,191.847,-13.6184,8.85733,-19.5367,16.0168,-0.979317,7.37499,-45.7332,-0.515164,-47.296,8.625,-7.67792,16.4751,-5.06233,6.31122,-11.3644,2.12465
-9.2575,-0.677782,-13.0772,244.915,-6.13852,3.58862,-45.9764,-28.8063,1.12086,8.37499,-60.535,10.2364,-66.0221,4.375,-5.5825,37.3505,9.29712,7.64996,22.0622,-0.552508
-43.1347,-11.3592,-42.7639,215.364,23.5481,8.78263,-35.6037,11.7228,1.93434,22.25,-56.0037,2.38388,-50.7229,-8.75,-1.40745,19.7178,-8.57743,8.5583,-3.65714,0.306824
-54.5751,-21.3797,-8.81449,221.631,3.22197,17.0159,-26.5936,23.4027,-1.19209,6.12501,-53.5846,-5.31326,-64.756,2.375,-9.02995,19.3014,-6.63392,11.7152,-15.5271,-1.03051
-27.976,-32.7347,-2.8557,247.587,-16.2412,3.83684,1.92795,1.57886,-0.0170544,3.37501,-70.0192,6.09359,-68.5005,13.625,0.426933,-2.25103,0.804004,0.802971,3.56764,0.319493
-2.96503,-21.6386,-4.3488,238.894,-3.40851,-0.309251,-19.1375,-39.0619,6.13145,-2.25,-57.2346,1.25888,-63.6518,-1.5,-0.694121,13.5947,13.4325,4.04401,28.3798,-3.16823
3.33571,-11.0615,-6.32505,214.184,-5.45722,-2.35428,-20.5381,-35.1905,0.27242,4.25002,-50.061,2.91421,-56.969,1.25,-0.696859,12.6824,10.8989,4.76057,24.0225,0.171338
-6.82905,-22.3533,-3.48096,219.832,-2.55028,0.854517,-25.5539,-38.411,5.24078,1.49999,-51.5198,6.27665,-61.2173,4.25,-2.46781,18.8724,11.8528,4.09821,24.464,-3.4262
-32.8912,-32.9395,-3.50899,235.24,-7.45189,4.55682,4.09039,6.12618,6.59634,2.87499,-60.5301,0.390165,-65.4188,4.875,-1.28034,-3.05962,-2.01318,-0.205842,-2.63606,-3.24633
-29.1021,-39.3286,-6.58405,224.106,-14.9975,6.23445,12.8378,0.919545,6.09236,3.125,-53.7521,-1.42049,-59.3073,10.125,-2.03637,-13.5831,-2.22578,-1.2141,0.107097,-0.965094
-45.6071,-21.8507,-14.8293,209.84,-7.23733,12.797,-26.2466,5.74778,0.067277,8.62501,-40.4903,5.11504,-55.0977,3.125,-5.44496,18.9566,0.188537,7.05032,-1.68022,0.925605
-55.9914,-14.6225,-6.38791,244.951,-0.884251,14.4722,-20.3012,26.4648,-3.03653,-1.75001,-61.9344,-1.22855,-69.1145,-1,-6.5504,13.4009,-8.08689,2.7212,-18.199,4.68017
-6.86184,-52.2136,5.59733,250.578,-6.66331,0.0962931,26.4648,-27.2319,10.3244,-4.875,-64.6593,-5.31326,-69.3842,-0.625,0.878293,-24.0019,6.34159,-6.0022,23.3823,-5.10621
-31.5153,-50.1651,60.7031,218.832,-82.9051,6.11084,10.3518,-10.8573,10.1511,-23.25,-50.3557,4.19455,-45.296,37.25,3.54848,-6.4667,-1.50717,-2.10413,7.61235,-1.75806
-8.44631,-55.1461,-59.9329,232.589,50.1597,10.1659,24.2381,-28.3413,27.9816,22.625,-45.6856,-2.64905,-58.1905,-24.125,-12.1125,-14.228,18.3738,-2.45815,11.6118,-20.2344
-56.4014,-40.7032,-13.7421,229.326,-5.8467,9.35571,-1.17989,20.2184,4.90675,9.74999,-49.6777,-2.56066,-65.5095,0.75,-4.09979,-0.763216,-4.24696,2.98339,-14.0764,1.46829
-42.994,-38.8744,0.410702,245.816,-4.66383,14.2783,11.6367,16.7341,3.21394,0.375003,-64.9723,-4.35616,-67.1454,1.625,-8.3595,-11.2614,-4.99169,-0.557521,-11.3049,-0.498121
-19.698,-41.0862,-1.49792,197.833,-8.70722,1.83766,22.0353,-8.06848,6.29521,-0.249995,-49.0662,-2.91421,-48.7049,4.75,-0.846601,-14.6314,2.72617,-2.59427,9.79418,-0.741487
7.53371,-16.952,14.407,251.924,-22.6291,-0.644728,-13.287,-43.7323,1.44704,-4.12499,-64.4048,-2.34727,-74.7212,15.875,-1.18247,9.16919,15.9936,2.51368,29.4489,1.34493
-49.044,-25.4286,-82.5292,227.271,50.2506,16.5264,10.5193,19.4568,-0.886368,36.5,-41.3429,8.19086,-56.8598,-19.75,-7.93109,-8.08528,-1.26888,-11.3846,-3.44419,2.22766
0.813752,5.89552,-4.12065,250.774,-6.89908,-1.74648,-42.4599,-31.6407,-2.38509,8.24999,-66.3454,4.74632,-67.7343,7.5,-1.26571,32.1328,9.44564,10.18,22.4381,0.319802
-50.5643,1.28428,-39.0027,235.861,17.4937,6.92453,-22.8807,24.3565,-10.2019,18,-57.5091,-5.02665,-53.3265,-5.25,-3.26103,12.9152,-4.5045,2.73984,-14.8215,8.26148
-33.5227,-37.5801,-5.07934,208.999,-11.9852,4.43462,8.69741,16.3013,5.53114,4.12499,-55.168,-5.11504,-46.862,9.125,0.027514,-9.04631,-3.40609,-0.550661,-9.76643,-0.427382
-13.5411,-56.4289,-23.3404,238.214,17.5593,-2.34391,11.7357,-39.2784,24.4596,7.00001,-56.7199,-1.35355,-68.1373,-9.5,-3.21542,-10.7464,19.97,-3.54539,25.9755,-15.2043
-49.4137,-8.18678,3.50899,214.378,10.3588,9.64998,-23.9381,21.5942,0.73093,1.12501,-27.4645,-26.2949,-50.4864,-3.375,-3.38988,15.2157,3.9543,2.07283,-7.35381,-1.21247
-43.2215,-37.5888,-0.737353,242.708,-4.39324,10.6963,9.11381,17.2773,7.60678,-0.624998,-60.595,-5.41681,-66.4147,2.125,-4.27149,-9.56728,-5.49447,-4.62232,-11.4486,-3.75877
17.8455,-7.94027,-7.50793,148.677,-40.8525,6.28995,-10.0826,-22.7793,12.1128,3.875,-12.7053,0.816941,-16.9567,10.875,-3.37185,1.70477,1.71468,-0.372285,-7.33985,-1.55566
-51.5392,-45.5114,0.151716,237.106,1.5047,10.6009,2.59172,9.79077,8.13983,-0.750006,-62.8104,-8.38909,-67.9606,-0.25,-6.23359,-4.1211,2.16096,2.40293,-7.80771,-4.2637
-19.9353,-15.5426,-7.89061,247.797,-21.712,2.74919,-15.06,-8.68407,2.58034,7.62501,-67.1625,-0.390165,-57.2185,12.625,-1.12444,12.2163,2.82809,4.87801,10.1148,1.65117
-34.5171,-30.4638,-2.50585,228.293,-23.5201,12.9987,-12.844,-7.69054,9.30414,2.12501,-63.1301,5.31326,-47.8786,11.375,-6.32601,6.32955,1.4065,4.79514,4.24783,-5.91691
-2.40558,-5.89873,67.2447,218.915,-92.2279,17.6775,-11.4589,-37.2144,-10.0684,-16.125,-43.0354,5.64537,-39.6169,37.875,-12.179,2.30503,14.4942,-3.20164,10.4818,8.09091
-12.35,-18.2725,-9.48419,223.956,-5.21464,2.08493,-36.6246,-32.7048,7.84152,4.875,-47.3519,2.95083,-61.0001,4.875,-3.04586,26.8948,13.2163,10.7056,15.7504,-3.16602
-47.7963,-41.9137,-10.3848,233.227,-11.9456,8.81945,-1.50486,11.0833,8.95376,10.125,-65.4503,-0.0883881,-57.623,6.375,-4.84684,-0.779898,-1.95588,3.56624,-11.5687,-3.59531
-12.0965,-61.0796,-3.20555,231.089,-13.4667,1.34182,18.1572,-28.8858,21.6103,1.375,-60.0286,2.3776,-59.3339,6.375,-1.39052,-13.7201,11.2769,-8.16298,19.8548,-9.22661
-27.2252,7.42494,31.5857,182.846,-56.4143,29.1465,-22.9164,-12.7522,-7.0635,-14.75,-39.81,6.50521,-25.7567,13.25,-12.5583,4.0139,2.77817,5.8839,6.03597,6.73976
-25.5347,-39.2346,-4.53816,256.568,-9.26963,5.35805,13.5934,-6.23461,5.9505,5.875,-74.8563,-0.713388,-76.8199,4.875,-2.7723,-13.7802,0.193691,-0.975334,7.80124,-3.6005
-7.52684,-40.9938,1.22732,196.082,-5.67178,0.71035,20.8209,-19.6588,9.06828,-1.75003,-47.2075,-6.30698,-52.1521,2,1.40245,-13.9664,5.35427,-8.79584,13.8374,-2.26895
-43.171,-35.7109,1.18767,244.761,-1.53753,5.2907,7.61515,17.0441,6.09875,-1.49999,-63.0311,-5.15165,-68.5605,-8.42937e-08,-2.96321,-10.1995,-3.47471,0.0983636,-12.12,-3.34041
-13.433,-24.5155,-7.4567,228.689,-6.39752,2.86573,-26.5787,-30.3005,10.3838,4.5,-48.2421,5.47487,-60.6788,4.5,-3.27583,17.2861,9.97303,5.10127,15.8322,-4.13247
-39.426,-40.6616,-3.33405,250.783,-4.40965,9.53337,11.7207,15.5561,12.0103,1.87499,-66.4497,-1.64905,-72.6901,1.125,-4.26038,-10.9911,-3.46462,-1.98748,-9.11421,-6.26059
-55.7308,-44.9324,13.0492,240.932,-35.6599,20.6153,3.67624,16.9229,12.0901,-4.5,-65.1865,3.14277,-71.8986,23.25,-7.46465,-6.42374,-5.74924,-0.495258,-13.935,-6.28022
-45.564,-30.0499,-18.6814,235.921,-11.0101,16.67,-16.326,2.74433,5.49602,12.5,-66.6984,12.3336,-65.5319,8,-8.97551,11.6401,-1.71814,6.37673,-3.92467,-1.529
